Gender,AgeGroup,MonthlyIncome,LoanAmount,RepaymentStatus
1,3,64,452,X
0,2,46,182,T
1,2,24,201,X
0,3,38,220,X
1,3,23,458,X
1,1,7,405,X
1,3,38,115,T
0,3,20,84,T
0,2,19,918,X
1,1,12,292,X
1,4,48,157,T
0,1,15,319,X
0,4,20,311,X
0,4,31,356,X
1,1,11,217,X
1,2,48,490,X
1,3,57,453,X
1,4,53,466,X
0,2,37,311,X
0,2,34,233,X
1,3,181,311,T
0,2,17,887,X
0,2,19,448,X
1,2,34,353,X
1,3,21,936,X
1,4,30,293,X
1,4,35,465,X
0,1,8,471,X
1,3,42,267,X
1,4,30,421,X
0,1,13,330,X
1,3,50,489,X
0,4,162,440,T
1,4,54,228,T
0,4,40,477,X
1,1,8,212,X
0,3,50,238,T
0,3,64,342,X
1,1,7,252,X
0,4,26,868,X
0,2,18,278,X
1,3,79,291,T
0,1,14,291,X
0,1,17,232,X
0,4,60,164,T
0,3,68,337,T
0,2,33,182,X
0,4,38,349,X
1,2,35,294,X
1,2,29,197,X
1,1,16,328,X
1,4,51,480,X
0,3,48,352,X
0,1,10,466,X
0,4,60,157,T
0,2,27,104,T
0,1,19,470,X
0,4,24,167,X
1,4,58,215,T
0,1,5,385,X
0,3,62,178,T
0,3,27,190,X
1,2,16,152,X
0,3,72,114,T
0,3,149,81,T
1,1,11,284,X
0,4,57,265,T
1,4,124,465,T
0,1,18,638,X
0,3,67,207,T
1,3,71,468,X
1,1,10,323,X
1,4,53,288,X
1,1,12,437,X
1,4,39,78,T
1,2,49,285,X
0,1,16,294,X
1,4,19,478,X
1,2,46,441,X
1,3,74,454,X
1,4,54,113,T
1,1,16,286,X
1,3,80,376,T
0,4,46,345,X
1,4,36,235,X
0,4,43,758,X
1,3,54,499,X
0,3,48,75,T
1,4,41,110,T
0,2,27,447,X
0,3,55,571,X
1,4,39,372,X
1,3,40,324,X
1,1,19,71,T
1,3,67,60,T
1,1,20,418,X
0,4,18,236,X
0,3,35,303,X
1,1,18,488,X
1,3,31,220,X
0,2,16,272,X
1,3,76,451,X
1,2,37,208,X
1,1,14,370,X
1,4,58,218,T
1,2,48,98,T
1,4,15,234,X
0,2,26,188,X
0,4,134,180,T
1,2,199,106,T
1,4,16,281,X
0,3,53,145,T
0,1,5,200,X
0,2,146,365,T
1,2,44,472,X
1,2,41,71,T
1,2,28,101,T
0,3,36,269,X
0,2,44,356,X
0,1,5,424,X
1,3,26,174,X
1,4,137,77,T
1,3,43,356,X
1,3,24,352,X
1,3,72,177,T
0,2,35,141,T
0,3,24,302,X
0,2,31,465,X
0,1,14,117,X
0,2,16,204,X
0,4,60,73,T
1,2,15,445,X
1,1,8,158,X
0,1,8,54,X
1,1,9,481,X
1,3,39,426,X
1,3,49,152,T
1,1,14,258,X
1,3,64,85,T
0,2,19,177,X
1,3,65,79,T
1,1,15,849,X
0,1,10,189,X
0,3,61,429,X
0,2,47,74,T
0,1,9,460,X
1,4,59,280,T
1,3,30,307,X
1,1,11,117,X
1,1,12,382,X
0,2,34,270,X
0,3,60,403,X
0,2,19,474,X
1,2,18,122,X
1,2,41,465,X
0,2,29,319,X
1,4,31,61,T
1,3,47,472,X
1,2,46,294,X
1,1,17,105,X
0,1,14,466,X
0,1,14,242,X
1,1,7,120,X
1,3,65,222,T
0,3,59,193,T
0,3,50,306,X
1,2,29,70,T
0,4,38,467,X
0,1,18,307,X
1,3,22,463,X
0,4,18,337,X
1,4,192,413,T
0,1,13,249,X
0,1,18,255,X
0,2,46,126,T
1,2,25,399,X
0,2,30,274,X
1,2,34,496,X
1,3,53,463,X
1,2,32,173,X
0,2,32,211,X
0,3,29,420,X
1,3,72,319,T
0,1,5,364,X
1,2,32,193,X
1,1,15,286,X
1,2,28,374,X
1,1,15,174,X
0,4,46,414,X
0,4,26,295,X
1,2,41,124,T
0,2,145,461,T
0,3,22,439,X
1,3,36,369,X
1,3,39,434,X
0,3,56,381,X
1,1,19,601,X
1,4,29,59,T
0,3,21,442,X
1,4,20,123,X
0,4,25,54,T
1,1,9,270,X
0,3,71,189,T
1,1,15,127,X
1,2,38,50,T
0,4,15,497,X
0,1,7,215,X
1,4,49,81,T
1,4,19,153,X
0,2,44,334,X
0,4,35,494,X
1,3,71,65,T
1,1,13,491,X
0,3,65,442,X
1,2,30,430,X
1,1,15,492,X
1,2,106,424,T
1,1,20,327,X
0,3,43,368,X
1,3,69,500,X
0,1,13,99,X
1,4,51,214,T
1,3,53,248,T
1,2,32,868,X
0,3,35,71,T
0,1,10,398,X
1,4,51,127,T
0,4,32,443,X
1,3,60,441,X
1,4,115,362,T
0,3,36,313,X
1,1,13,275,X
0,4,33,192,X
0,4,40,76,T
1,3,72,360,T
1,4,32,83,T
0,3,80,272,T
0,1,14,386,X
1,3,44,86,T
1,4,48,171,T
0,1,19,354,X
0,2,36,374,X
1,1,19,52,T
1,1,5,131,X
0,1,16,171,X
0,4,22,405,X
0,4,55,437,X
0,2,24,131,X
0,4,34,240,X
1,1,17,275,X
1,3,67,62,T
1,4,21,125,X
0,1,6,343,X
0,1,13,319,X
1,3,56,194,T
0,3,59,231,T
0,2,34,307,X
0,2,38,167,T
1,2,44,325,X
1,4,18,248,X
1,1,9,191,X
1,3,55,446,X
1,4,35,168,T
1,1,20,351,X
0,4,47,137,T
0,4,35,453,X
1,1,12,422,X
0,4,18,220,X
0,2,26,228,X
1,3,24,486,X
1,1,19,183,X
0,3,47,52,T
1,1,14,438,X
1,3,23,165,X
0,4,41,399,X
0,4,33,133,T
1,4,39,304,X
1,3,68,435,X
0,4,31,77,T
1,4,19,399,X
1,2,42,215,X
0,4,59,332,X
0,4,60,90,T
1,1,9,430,X
0,1,11,465,X
1,3,26,469,X
0,1,12,429,X
0,4,124,274,T
0,1,15,345,X
0,2,31,390,X
1,1,20,407,X
1,3,76,94,T
1,1,16,706,X
1,2,44,440,X
1,4,46,329,X
0,3,47,182,T
0,2,48,265,X
1,3,73,150,T
0,4,30,334,X
1,3,53,112,T
1,3,41,365,X
0,4,16,226,X
0,1,18,56,T
1,4,102,71,T
0,4,43,72,T
1,2,20,410,X
0,4,20,204,X
1,1,9,335,X
0,4,55,426,X
0,2,38,73,T
1,3,48,174,T
1,4,22,269,X
0,1,8,419,X
0,1,17,423,X
0,4,30,492,X
0,4,40,218,X
1,2,15,377,X
0,2,19,442,X
0,3,39,223,X
1,2,38,477,X
1,1,13,368,X
0,4,17,341,X
0,3,103,332,T
1,2,29,342,X
0,3,79,305,T
1,1,5,97,X
0,1,14,227,X
0,4,30,359,X
0,1,20,58,T
1,1,15,401,X
0,3,21,179,X
0,2,45,116,T
0,3,41,107,T
1,3,26,172,X
0,3,54,293,X
1,3,80,148,T
1,2,37,125,T
0,1,19,394,X
1,4,22,424,X
1,3,73,280,T
0,1,16,249,X
1,3,52,441,X
0,2,40,283,X
1,2,40,289,X
0,2,42,382,X
1,1,19,140,X
0,4,38,165,T
1,2,17,209,X
1,2,15,148,X
0,1,13,172,X
1,3,80,490,X
0,1,17,501,X
0,2,37,251,X
0,4,26,381,X
1,3,34,254,X
0,2,48,109,T
1,4,132,171,T
1,3,58,432,X
0,3,20,276,X
0,2,33,452,X
0,1,10,86,X
0,3,26,416,X
1,3,74,391,X
1,2,29,76,T
1,1,9,172,X
1,3,190,437,T
0,2,38,388,X
1,4,20,111,X
1,4,42,277,X
1,1,17,270,X
0,3,44,463,X
1,1,19,79,T
1,3,64,244,T
1,2,50,182,T
0,1,19,253,X
1,4,60,135,T
0,4,54,120,T
0,4,18,394,X
0,1,17,324,X
1,3,53,108,T
0,4,53,355,X
1,4,52,213,T
0,4,21,269,X
1,3,29,389,X
0,2,168,139,T
0,3,74,231,T
0,1,13,223,X
0,2,36,196,X
1,4,31,239,X
0,1,7,197,X
0,2,38,318,X
1,1,18,308,X
1,2,45,401,X
0,4,31,158,X
1,1,17,259,X
1,2,195,362,T
0,3,79,412,X
1,1,7,268,X
0,3,59,102,T
1,1,6,480,X
0,2,37,298,X
1,4,31,462,X
1,1,9,203,X
0,1,11,126,X
0,4,32,372,X
1,3,70,208,T
1,2,21,365,X
0,1,20,951,X
0,4,31,412,X
0,4,29,191,X
0,3,52,289,X
1,1,16,387,X
0,1,12,357,X
1,2,49,423,X
0,4,44,75,T
0,2,133,246,T
1,4,161,346,T
1,4,35,375,X
0,4,54,121,T
1,4,32,165,X
0,3,67,273,T
1,3,74,295,T
0,2,48,132,T
1,1,9,311,X
1,1,6,105,X
1,2,22,461,X
0,1,19,392,X
0,2,36,93,T
0,3,60,265,T
1,2,30,498,X
1,1,8,83,X
1,4,21,408,X
0,4,39,702,X
1,4,15,259,X
1,3,33,227,X
0,3,62,273,T
0,1,20,151,X
0,4,24,438,X
1,2,25,424,X
0,2,25,484,X
0,3,65,227,T
1,1,19,456,X
1,4,17,80,T
1,1,16,274,X
0,3,25,439,X
0,1,5,101,X
1,2,18,250,X
1,1,11,347,X
0,2,30,490,X
0,4,58,460,X
0,3,106,437,T
1,3,27,150,X
0,1,7,160,X
0,3,77,415,X
0,1,19,200,X
1,1,7,55,X
0,2,40,185,T
0,4,59,419,X
1,3,45,203,T
1,3,21,222,X
0,2,22,256,X
0,4,52,269,X
0,2,142,186,T
0,4,155,246,T
0,3,21,428,X
1,3,65,459,X
1,2,15,252,X
1,3,45,277,X
1,4,56,346,X
1,1,12,125,X
0,4,135,390,T
0,1,18,247,X
0,3,56,208,T
0,1,12,491,X
0,2,19,356,X
0,1,17,361,X
0,2,44,272,X
0,4,28,258,X
0,2,23,397,X
0,1,13,270,X
1,1,5,222,X
0,1,11,238,X
0,3,69,139,T
0,1,7,65,X
1,1,16,252,X
0,3,21,57,T
1,1,12,99,X
0,1,117,322,T
1,3,49,712,X
1,3,24,271,X
1,2,23,260,X
0,3,80,195,T
0,3,41,144,T
1,4,52,336,X
0,1,20,196,X
1,3,21,443,X
1,1,10,414,X
1,4,34,143,T
1,1,13,363,X
1,3,35,416,X
0,1,17,451,X
0,3,21,162,X
1,4,60,157,T
1,2,46,466,X
0,1,16,94,X
0,1,10,145,X
1,3,30,311,X
0,2,27,403,X
1,4,35,135,T
1,1,14,218,X
1,1,13,172,X
1,4,22,108,T
0,3,24,339,X
0,2,33,401,X
1,4,135,476,T
0,3,38,203,X
1,4,41,244,X
0,1,17,268,X
1,2,33,393,X
1,2,33,142,T
0,4,34,207,X
0,3,23,436,X
1,2,24,480,X
0,3,72,370,X
0,3,34,189,X
0,4,19,137,X
1,1,16,380,X
0,2,31,58,T
0,2,47,323,X
0,4,19,378,X
0,1,8,240,X
0,4,25,278,X
0,2,25,99,T
1,2,26,482,X
0,2,38,111,T
1,2,45,65,T
0,4,49,496,X
0,3,77,187,T
0,3,51,80,T
0,2,40,229,X
0,4,43,239,X
0,3,73,256,T
1,4,53,270,X
1,3,39,585,X
1,2,23,455,X
0,2,33,137,T
0,4,41,368,X
1,1,16,126,X
0,4,102,242,T
0,2,39,302,X
0,1,9,496,X
1,3,33,464,X
0,2,29,245,X
0,4,27,476,X
1,3,39,241,X
0,1,5,439,X
0,4,17,330,X
0,4,22,343,X
1,3,39,487,X
0,2,34,484,X
1,2,28,320,X
0,1,10,906,X
1,2,29,209,X
0,2,38,316,X
0,4,20,456,X
0,4,38,427,X
1,2,15,426,X
0,4,176,68,T
1,3,35,203,X
0,3,68,281,T
1,2,15,192,X
1,2,35,444,X
0,3,29,155,X
0,4,32,207,X
1,4,60,429,X
1,2,19,204,X
1,3,43,61,T
0,4,45,515,X
0,1,10,109,X
0,4,31,122,T
1,4,22,464,X
1,2,50,477,X
0,2,23,437,X
0,3,72,126,T
1,1,20,291,X
1,2,106,205,T
1,4,60,263,T
1,4,144,333,T
1,2,17,285,X
0,3,74,459,X
0,3,64,449,X
1,3,51,499,X
1,4,51,304,X
1,3,76,51,T
0,3,50,423,X
1,1,19,136,X
1,4,29,490,X
0,2,45,453,X
0,1,15,58,T
0,1,9,457,X
0,4,19,303,X
1,3,22,477,X
0,4,58,401,X
0,4,53,469,X
1,3,51,285,X
0,2,40,182,T
0,4,43,274,X
0,4,48,425,X
0,3,134,483,T
0,4,36,366,X
1,4,49,394,X
1,1,5,305,X
1,4,53,91,T
1,1,9,83,X
1,4,38,319,X
1,3,71,408,X
0,2,15,493,X
0,4,46,171,T
1,4,41,182,T
0,4,26,125,T
0,3,39,313,X
0,1,5,220,X
1,3,33,304,X
1,3,48,282,X
0,4,28,467,X
0,4,58,239,T
0,3,45,320,X
0,2,33,140,T
1,1,8,444,X
1,4,17,346,X
0,3,75,129,T
0,2,37,428,X
1,4,52,317,X
1,2,26,92,T
0,3,25,286,X
1,2,18,220,X
1,2,33,55,T
0,2,26,165,X
1,3,62,605,X
1,2,27,192,X
0,4,54,107,T
0,4,57,216,T
1,4,42,328,X
0,1,11,195,X
0,4,54,62,T
0,4,48,356,X
0,3,63,165,T
0,1,5,137,X
1,1,7,178,X
0,1,10,188,X
1,4,33,285,X
0,3,26,243,X
0,1,7,312,X
0,1,11,380,X
0,2,49,965,X
0,4,136,301,T
1,1,19,773,X
1,2,29,87,T
1,3,73,130,T
1,1,5,52,X
1,1,16,157,X
1,2,17,120,X
0,2,45,242,X
1,4,17,210,X
1,4,48,291,X
1,1,12,446,X
1,1,8,368,X
1,1,16,186,X
1,1,7,223,X
1,2,43,437,X
0,2,49,74,T
0,2,46,474,X
0,2,47,193,T
0,3,71,329,T
0,2,39,469,X
0,3,74,637,X
0,2,33,261,X
1,4,18,384,X
0,2,20,98,T
0,2,28,73,T
0,4,53,385,X
0,3,38,470,X
0,3,123,131,T
1,4,43,474,X
0,3,49,396,X
1,4,45,116,T
0,2,32,391,X
1,2,38,269,X
1,1,7,361,X
1,4,51,493,X
0,3,58,494,X
0,2,22,417,X
1,4,140,326,T
0,3,150,382,T
1,2,36,369,X
0,1,11,61,X
0,4,19,52,T
0,1,20,365,X
0,4,19,244,X
1,1,10,498,X
0,3,46,446,X
1,1,7,92,X
1,1,15,600,X
0,1,13,419,X
1,2,102,330,T
0,1,6,308,X
1,1,6,273,X
0,2,33,128,T
0,1,16,122,X
0,2,40,260,X
0,1,9,388,X
0,1,7,322,X
0,2,16,98,X
0,3,34,382,X
1,4,48,208,T
0,3,47,216,T
0,1,197,390,T
0,2,44,309,X
0,4,37,343,X
0,2,24,424,X
1,2,42,393,X
1,1,12,106,X
0,4,48,211,T
0,1,8,192,X
1,1,11,283,X
1,2,24,393,X
1,3,78,209,T
0,3,55,350,X
0,4,37,165,T
0,1,16,155,X
1,3,33,242,X
1,4,59,165,T
1,2,30,263,X
1,3,66,237,T
0,1,8,203,X
1,2,46,357,X
0,4,38,453,X
0,3,191,84,T
1,2,49,180,T
1,3,26,461,X
0,3,33,87,T
1,2,136,219,T
0,4,17,194,X
1,2,47,385,X
1,4,25,261,X
0,2,19,446,X
0,4,22,474,X
0,2,48,325,X
1,1,14,712,X
1,4,58,203,T
1,2,22,169,X
1,3,62,139,T
0,4,33,318,X
0,3,30,410,X
1,3,32,148,T
1,4,35,356,X
1,1,10,101,X
0,2,47,96,T
1,2,50,444,X
0,2,32,160,T
1,4,26,169,X
1,4,57,366,X
0,4,40,112,T
0,1,7,410,X
0,1,11,483,X
0,4,52,56,T
0,4,18,468,X
1,4,50,191,T
1,3,64,467,X
0,3,188,81,T
1,2,30,265,X
0,4,59,436,X
0,4,28,469,X
0,4,17,244,X
0,2,21,202,X
1,3,55,356,X
0,2,44,297,X
0,4,56,285,X
1,3,61,166,T
0,4,55,296,X
0,3,59,147,T
0,4,17,168,X
1,1,8,493,X
1,2,28,354,X
0,3,25,359,X
1,3,71,132,T
1,4,34,411,X
0,4,139,370,T
0,4,46,349,X
1,1,10,611,X
0,4,169,243,T
0,3,136,205,T
1,4,23,166,X
0,2,34,176,X
0,1,15,459,X
1,2,25,219,X
1,1,14,207,X
1,4,44,458,X
0,3,194,382,T
1,2,33,372,X
0,3,67,87,T
0,4,44,398,X
0,4,35,121,T
0,4,16,378,X
0,3,50,73,T
1,2,39,72,T
1,4,37,444,X
1,3,67,428,X
0,2,45,250,X
0,3,37,148,T
0,4,16,185,X
1,3,60,190,T
1,4,49,251,X
0,3,72,151,T
1,3,70,321,T
0,1,6,219,X
1,2,189,160,T
1,1,7,185,X
0,2,34,70,T
1,2,32,153,T
1,4,199,205,T
1,3,26,60,T
0,3,63,402,X
1,3,28,486,X
0,2,48,411,X
0,2,42,256,X
0,2,50,481,X
1,2,31,399,X
0,3,60,163,T
0,3,73,393,X
1,1,19,173,X
1,3,37,259,X
0,2,42,199,T
1,2,29,497,X
1,2,20,390,X
0,1,8,307,X
1,1,18,335,X
0,3,36,456,X
0,3,67,348,X
0,3,53,431,X
1,2,23,311,X
1,3,65,372,X
1,3,55,412,X
0,1,15,768,X
0,2,17,127,X
1,4,25,389,X
0,2,21,368,X
1,4,50,137,T
0,4,16,377,X
1,3,45,229,X
0,2,31,303,X
0,4,44,285,X
0,1,13,150,X
0,4,30,364,X
1,4,54,68,T
1,1,11,145,X
0,4,33,448,X
1,4,34,143,T
1,2,34,86,T
1,4,55,123,T
1,2,24,369,X
1,2,15,266,X
1,4,32,462,X
0,4,35,162,T
0,2,30,330,X
1,3,63,115,T
1,3,21,349,X
0,4,173,368,T
1,3,72,77,T
0,2,50,470,X
1,4,59,98,T
0,4,15,248,X
1,2,20,237,X
1,3,59,148,T
0,3,23,213,X
0,2,37,475,X
1,4,129,139,T
1,4,39,342,X
1,4,52,184,T
0,2,46,355,X
0,2,39,389,X
1,3,24,149,X
0,2,45,304,X
1,2,37,335,X
1,3,45,442,X
0,2,36,323,X
1,3,57,252,T
1,1,8,352,X
1,2,50,242,T
0,4,35,103,T
0,2,35,385,X
1,3,54,487,X
1,2,25,482,X
0,2,46,134,T
1,4,182,387,T
0,2,33,485,X
0,1,15,211,X
1,4,37,355,X
0,4,15,401,X
1,2,45,410,X
0,2,32,413,X
1,3,71,400,X
0,4,39,414,X
1,4,26,251,X
1,2,18,119,X
0,3,34,346,X
0,3,29,380,X
1,1,18,204,X
0,2,22,135,X
0,3,39,404,X
1,3,35,137,T
0,2,40,612,X
0,3,23,368,X
1,4,54,226,T
0,4,54,291,X
1,4,33,475,X
1,2,48,339,X
0,2,26,222,X
1,3,61,224,T
1,3,58,806,X
1,2,37,175,T
1,4,38,468,X
0,1,9,291,X
0,2,35,439,X
0,3,40,238,X
1,2,40,213,X
0,2,35,316,X
0,4,103,490,T
1,2,44,482,X
0,2,43,363,X
0,2,33,161,T
0,1,13,412,X
1,3,53,87,T
0,4,43,448,X
0,4,59,241,T
0,4,45,284,X
0,4,48,329,X
1,4,28,308,X
1,2,27,120,T
1,4,106,302,T
1,1,7,220,X
0,2,47,177,T
0,2,19,193,X
1,3,33,347,X
1,4,52,311,X
0,3,20,110,X
1,2,15,441,X
1,2,41,279,X
0,1,14,137,X
1,3,74,445,X
1,2,25,167,X
1,2,50,430,X
1,3,79,135,T
1,4,51,153,T
1,3,63,278,T
1,2,50,370,X
1,2,38,409,X
1,4,17,119,X
1,4,49,718,X
0,1,8,324,X
0,4,16,275,X
0,4,45,252,X
1,2,25,218,X
1,2,45,258,X
1,4,125,238,T
0,3,69,113,T
1,4,49,197,T
0,3,26,285,X
1,3,70,279,T
0,4,40,401,X
0,1,11,411,X
0,1,8,241,X
0,2,29,100,T
1,2,28,211,X
1,2,147,468,T
0,4,37,384,X
1,4,54,483,X
0,1,5,131,X
0,4,102,149,T
1,4,141,295,T
0,1,10,449,X
1,3,38,231,X
1,2,18,276,X
0,2,191,376,T
1,1,11,366,X
0,1,8,328,X
0,1,15,272,X
0,2,18,418,X
1,1,20,181,X
0,1,18,321,X
1,4,57,272,T
0,1,15,147,X
0,1,18,230,X
0,3,185,360,T
0,3,64,233,T
0,3,68,389,X
0,2,43,423,X
0,4,29,295,X
0,4,34,865,X
0,3,50,190,T
0,2,166,259,T
0,4,48,488,X
1,3,24,377,X
1,4,182,428,T
1,1,16,176,X
1,2,32,461,X
0,1,11,457,X
1,2,24,298,X
0,3,33,199,X
0,4,54,126,T
0,4,25,341,X
0,1,17,78,T
0,1,13,420,X
0,2,40,84,T
1,3,135,182,T
0,4,46,968,X
0,2,28,255,X
1,4,59,199,T
0,3,28,288,X
0,2,198,140,T
1,3,157,238,T
1,1,20,157,X
1,1,20,157,X
1,4,31,78,T
0,1,13,383,X
1,3,62,378,X
0,4,58,358,X
1,1,6,302,X
0,4,30,106,T
1,4,17,312,X
1,4,36,224,X
1,2,45,404,X
0,2,26,376,X
1,1,15,413,X
1,4,43,366,X
1,4,50,409,X
1,4,36,251,X
0,3,24,399,X
1,4,49,386,X
0,3,52,290,X
1,4,45,383,X
0,2,49,488,X
1,2,48,973,X
0,2,33,349,X
1,4,52,466,X
0,2,27,73,T
0,4,15,442,X
1,3,73,352,T
0,2,21,497,X
0,2,38,459,X
1,2,49,461,X
1,2,19,279,X
0,3,43,255,X
1,4,58,162,T
0,3,40,438,X
0,1,13,339,X
1,1,16,477,X
0,3,59,458,X
1,4,50,331,X
0,4,47,462,X
1,3,77,488,X
0,4,43,497,X
0,3,64,119,T
1,4,51,221,T
1,4,19,107,X
1,4,29,362,X
1,1,12,401,X
0,2,33,442,X
0,3,56,148,T
1,1,6,135,X
1,1,12,274,X
0,1,15,387,X
0,2,15,104,X
1,3,79,219,T
1,2,31,478,X
0,3,79,50,T
1,3,35,85,T
1,2,46,291,X
0,2,38,483,X
1,4,49,191,T
1,1,14,182,X
1,2,49,382,X
1,2,16,302,X
1,3,51,232,T
1,2,45,143,T
0,1,12,67,X
0,1,5,387,X
0,3,28,434,X
0,4,16,362,X
0,4,29,150,X
1,4,42,376,X
0,2,25,74,T
1,4,59,170,T
0,3,55,82,T
1,4,35,167,T
1,1,10,322,X
0,2,47,118,T
0,1,6,117,X
1,3,74,108,T
0,4,31,383,X
1,4,51,118,T
0,4,44,359,X
1,4,36,196,X
1,3,76,456,X
0,2,46,291,X
1,2,24,300,X
1,3,26,456,X
1,2,39,302,X
0,4,29,453,X
1,4,24,411,X
1,1,9,386,X
1,1,5,457,X
1,1,10,316,X
1,4,193,67,T
0,2,43,329,X
0,2,30,297,X
1,2,50,252,X
0,3,50,470,X
0,4,27,188,X
0,1,7,191,X
0,4,44,419,X
0,2,47,102,T
0,1,16,463,X
1,1,14,68,T
1,3,45,65,T
1,1,17,816,X
0,1,9,863,X
1,3,57,199,T
1,2,47,277,X
1,1,14,104,X
1,2,40,345,X
0,2,37,121,T
1,4,19,490,X
0,2,28,318,X
0,2,20,425,X
0,4,26,271,X
1,3,61,161,T
1,1,17,485,X
1,2,43,326,X
0,4,55,482,X
1,4,159,325,T
0,1,12,453,X
1,4,30,461,X
1,2,39,344,X
0,3,23,133,X
1,3,44,317,X
1,4,60,119,T
0,3,50,92,T
1,3,72,171,T
0,1,19,216,X
0,2,20,338,X
0,1,19,366,X
0,4,53,108,T
0,4,30,65,T
0,4,35,339,X
0,2,21,171,X
0,1,7,138,X
1,3,35,476,X
0,1,7,419,X
1,3,23,353,X
1,2,21,416,X
0,4,29,449,X
0,4,24,218,X
0,4,165,119,T
0,1,8,519,X
1,2,46,132,T
0,1,17,376,X
0,1,14,381,X
0,3,42,73,T
0,1,9,285,X
0,3,34,338,X
0,4,27,175,X
0,1,11,222,X
1,4,36,52,T
1,3,56,88,T
0,2,28,484,X
1,3,39,487,X
1,2,40,263,X
0,3,154,88,T
0,4,52,190,T
1,3,26,379,X
1,1,19,129,X
0,2,49,422,X
1,4,24,394,X
0,2,147,205,T
0,2,22,373,X
1,3,80,350,T
1,3,65,440,X
0,2,41,163,T
0,1,162,139,T
0,3,36,274,X
1,2,26,71,T
1,4,15,450,X
1,2,19,285,X
1,2,39,195,T
0,3,77,84,T
1,2,18,490,X
1,3,36,194,X
0,4,163,370,T
0,4,49,316,X
0,2,36,389,X
1,2,47,454,X
0,4,30,209,X
0,3,44,109,T
0,4,15,205,X
1,3,68,148,T
0,1,12,83,X
1,3,50,154,T
0,4,32,329,X
0,1,9,264,X
0,3,73,371,X
0,1,7,150,X
0,1,16,157,X
0,1,16,314,X
1,4,29,482,X
1,4,22,275,X
0,3,46,392,X
1,2,17,86,X
0,4,59,177,T
1,4,42,491,X
1,1,6,451,X
0,2,37,380,X
0,2,33,385,X
0,2,30,214,X
1,1,8,376,X
0,3,39,133,T
0,1,17,364,X
1,4,30,958,X
0,3,24,203,X
0,1,9,457,X
0,4,41,57,T
1,2,15,475,X
1,3,41,67,T
0,4,17,416,X
0,2,29,471,X
0,2,24,259,X
0,3,45,96,T
0,3,61,333,X
0,3,50,433,X
0,3,23,72,T
1,3,66,215,T
0,3,21,410,X
0,3,74,178,T
0,2,36,560,X
0,3,58,106,T
1,3,27,496,X
0,1,18,97,X
0,4,25,202,X
1,4,51,337,X
0,2,25,311,X
1,2,42,272,X
0,2,162,452,T
0,2,49,365,X
1,2,40,89,T
1,2,35,108,T
0,3,64,394,X
1,4,24,425,X
1,3,20,456,X
0,1,13,89,X
1,2,28,225,X
1,4,26,341,X
0,1,16,230,X
1,2,31,180,X
0,1,16,334,X
1,3,68,485,X
1,4,19,267,X
1,4,30,106,T
0,1,19,328,X
0,4,36,85,T
1,4,29,406,X
1,1,10,191,X
1,1,7,117,X
1,2,34,196,X
1,1,17,295,X
0,4,31,269,X
1,2,44,329,X
1,1,20,162,X
0,1,18,94,X
1,4,40,220,X
0,3,71,368,X
1,3,59,375,X
1,3,75,143,T
1,2,39,112,T
1,2,16,283,X
1,1,20,70,T
0,4,28,245,X
0,4,57,95,T
0,2,49,191,T
1,3,35,416,X
0,1,6,192,X
1,1,12,409,X
1,2,15,338,X
1,3,31,411,X
1,1,15,352,X
0,3,22,104,T
1,2,34,359,X
0,3,23,170,X
0,3,46,160,T
1,2,45,232,X
0,3,74,306,T
0,3,55,992,X
1,1,12,256,X
1,3,44,349,X
0,1,14,449,X
0,4,16,184,X
0,4,58,354,X
0,1,8,440,X
1,1,13,64,T
1,1,14,138,X
1,1,15,461,X
1,1,7,242,X
1,3,34,359,X
1,1,8,226,X
1,2,39,379,X
1,1,16,234,X
0,1,9,120,X
1,2,34,237,X
0,2,50,319,X
0,1,17,155,X
0,1,16,90,X
1,2,20,368,X
0,4,25,406,X
0,3,68,294,T
1,3,57,248,T
1,2,45,451,X
1,3,57,157,T
0,4,21,354,X
1,1,11,279,X
1,4,22,258,X
1,4,17,304,X
0,1,18,106,X
1,3,191,262,T
0,2,25,280,X
1,3,65,160,T
1,3,76,393,X
1,4,167,418,T
0,2,18,480,X
0,2,22,379,X
0,1,18,113,X
1,4,53,67,T
0,4,36,181,X
1,1,5,319,X
0,3,55,289,X
1,3,47,356,X
1,3,29,414,X
1,2,175,97,T
1,4,42,328,X
0,3,60,291,T
1,2,24,122,X
0,4,39,158,T
0,4,101,779,X
1,1,5,379,X
1,1,11,416,X
1,2,49,337,X
1,1,16,66,T
0,1,17,73,T
0,4,168,190,T
0,4,29,423,X
1,4,56,148,T
0,3,37,250,X
0,2,28,147,X
1,1,7,198,X
1,2,47,137,T
1,4,37,472,X
0,1,10,382,X
0,4,25,258,X
1,4,32,277,X
0,1,17,367,X
0,2,102,416,T
1,4,24,420,X
1,1,19,474,X
0,3,46,485,X
0,4,40,487,X
1,4,26,430,X
1,2,22,199,X
0,3,52,117,T
0,3,61,292,T
1,2,39,161,T
0,1,17,170,X
1,4,19,106,X
0,4,32,115,T
1,1,13,158,X
1,3,77,261,T
0,3,46,268,X
0,3,21,280,X
1,3,30,129,T
1,1,166,82,T
0,3,37,127,T
0,4,30,231,X
0,1,6,232,X
0,3,37,406,X
0,3,27,117,T
0,3,41,384,X
1,2,26,142,X
0,1,8,323,X
1,3,79,309,T
